Feature,Feature Influence,Feature Weight
http:\/\/ad.doubleclick.net\/ad\/n1549.sportsline.com\/b44933.5;sz=1x1;ord=o;ord='+random+'_<QUESTIONMARK>,0.0,4.743384504624082E-20
http:\/\/docs.yahoo.com\/info\/terms\/,0.0,0.011258655287338232
http:\/\/docs.yahoo.com\/info\/terms\/_EOL,0.0,0.011258655287338229
http:\/\/explorer.msn.com\/intl.asp,0.0,0.018364395746498136
http:\/\/explorer.msn.com\/intl.asp_EOL,0.0,0.01713494515607703
http:\/\/fantasy.sportsline.com,0.0,-2.0328790734103208E-19
http:\/\/fantasy.sportsline.com_</a>,0.0,4.743384504624082E-20
http:\/\/fantasy.sportsline.com_<RIGHTANGLE>,0.0,4.743384504624082E-20
http:\/\/fantasy.sportsline.com_and,0.0,-3.1170812458958252E-19
http:\/\/football.commissioner.com\/ene,0.0,1.8973538018496328E-19
http:\/\/football.commissioner.com\/ene_-------------------------------------------------------------,0.0,1.8973538018496328E-19
http:\/\/football.commissioner.com\/enron2000,0.0,0.0025835347420513624
http:\/\/football.commissioner.com\/enron2000_-------------------------------------------------------------,0.0,0.0025835347420513624
http:\/\/football222.fantasy.sportsline.com\/mp\/options-ereports?league=bige01&owner=69677,0.0,1.3552527156068805E-20
http:\/\/football222.fantasy.sportsline.com\/mp\/options-ereports?league=bige01&owner=69677_--,0.0,1.3552527156068805E-20
http:\/\/football222.fantasy.sportsline.com\/mp\/options-ereports?league=bige01&owner=69677_<RIGHTANGLE>,0.0,1.3552527156068805E-20
http:\/\/football299.fantasy.sportsline.com\/mp\/options-ereports?league=bige01&owner=69677,0.0,0.0
http:\/\/football299.fantasy.sportsline.com\/mp\/options-ereports?league=bige01&owner=69677_--,0.0,0.0
http:\/\/football299.fantasy.sportsline.com\/mp\/options-ereports?league=bige01&owner=69677_<RIGHTANGLE>,0.0,0.0
http:\/\/footballguys.com\/addwall.cfm,0.0,8.470329472543003E-22
http:\/\/footballguys.com\/addwall.cfm_there,0.0,8.470329472543003E-22
http:\/\/footballguys.com\/wall2001.cfm,0.0,8.470329472543003E-22
http:\/\/footballguys.com\/wall2001.cfm_you,0.0,8.470329472543003E-22
http:\/\/images.commissioner.com\/images\/ads\/sports_11k_pda_150x30_1004_1.gif,0.0,0.0
http:\/\/images.commissioner.com\/images\/ads\/sports_11k_pda_150x30_1004_1.gif_<RIGHTANGLE>,0.0,0.0
http:\/\/images.commissioner.com\/images\/ads\/sports_9k_pda_150x30_0917_1.gif,0.0,0.0
http:\/\/images.commissioner.com\/images\/ads\/sports_9k_pda_150x30_0917_1.gif_<RIGHTANGLE>,0.0,0.0
http:\/\/images.commissioner.com\/images\/dot_clear.gif,0.0,4.743384504624082E-20
http:\/\/images.commissioner.com\/images\/dot_clear.gif_'',0.0,4.743384504624082E-20
http:\/\/images.commissioner.com\/images\/eye_device_tiny.gif,0.0,1.3552527156068805E-20
http:\/\/images.commissioner.com\/images\/eye_device_tiny.gif_'',0.0,1.3552527156068805E-20
http:\/\/images.commissioner.com\/images\/splash\/football\/spln_mgmt_ereport_header.gif,0.0,4.743384504624082E-20
http:\/\/images.commissioner.com\/images\/splash\/football\/spln_mgmt_ereport_header.gif_<RIGHTANGLE>,0.0,4.743384504624082E-20
http:\/\/images.commissioner.com\/images\/wizard\/i.gif,0.0,1.3552527156068805E-20
http:\/\/images.commissioner.com\/images\/wizard\/i.gif_'',0.0,1.3552527156068805E-20
http:\/\/images.commissioner.com\/images\/wizard\/win95\/x.gif,0.0,1.3552527156068805E-20
http:\/\/images.commissioner.com\/images\/wizard\/win95\/x.gif_'',0.0,1.3552527156068805E-20
http:\/\/www.77002.com,0.0,-6.776263578034403E-21
http:\/\/www.bestfares.com,0.0,3.426920489928849E-4
http:\/\/www.bestfares.com\/travel\/desks\/story.asp?id=35820,0.0,0.0
http:\/\/www.bestfares.com\/travel\/desks\/story.asp?id=35820_</a>,0.0,0.0
http:\/\/www.bestfares.com\/travel\/desks\/story.asp?id=646,0.0,-1.3552527156068805E-20
http:\/\/www.bestfares.com\/travel\/desks\/story.asp?id=646_</a>,0.0,-1.3552527156068805E-20
http:\/\/www.bestfares.com\/travel\/desks\/story.asp?id=647,0.0,1.3552527156068805E-20
http:\/\/www.bestfares.com\/travel\/desks\/story.asp?id=647_</a>,0.0,1.3552527156068805E-20
http:\/\/www.bestfares.com\/travel\/desks\/story.asp?id=856,0.0,-1.3552527156068805E-20
http:\/\/www.bestfares.com\/travel\/desks\/story.asp?id=856_</a>,0.0,-1.3552527156068805E-20
http:\/\/www.bestfares.com_</a>,0.0,3.426920489928849E-4
http:\/\/www.cera.com\/ceraweek,0.0,0.004051524549417892
http:\/\/www.cera.com\/ceraweek_special,0.0,9.003769681199723E-4
http:\/\/www.cera.com\/client\/forgot,0.0,9.003769681199723E-4
http:\/\/www.cera.com\/client\/forgot_this,0.0,9.003769681199723E-4
http:\/\/www.cera.com\/client\/updateaccount,0.0,9.003769681199723E-4
http:\/\/www.cera.com\/client\/updateaccount_forgot,0.0,9.003769681199723E-4
http:\/\/www.cera.com\/tos,0.0,9.003769681199723E-4
http:\/\/www.cera.com\/tos.html,0.0,8.506928618993683E-4
http:\/\/www.cera.com\/tos.html_questions\/comments,0.0,8.506928618993683E-4
http:\/\/www.cera.com\/tos_questions\/comments,0.0,9.003769681199723E-4
http:\/\/www.clubhyperia.com,0.0,0.0023040479328122246
http:\/\/www.clubhyperia.com\/weekly\/newyears02.htm,0.0,0.003391383556257375
http:\/\/www.clubhyperia.com\/weekly\/newyears02.htm_if,0.0,0.00339138355625737
http:\/\/www.expedia.com\/daily\/guides\/default.asp?rfrr=-1412,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/daily\/guides\/default.asp?rfrr=-1412_<RIGHTANGLE>,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/daily\/service\/default.asp?rfrr=-1412,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/daily\/service\/default.asp?rfrr=-1412_<RIGHTANGLE>,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/daily\/sitetour\/default.asp?rfrr=-1412,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/daily\/sitetour\/default.asp?rfrr=-1412_<RIGHTANGLE>,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/default.asp?rfrr=-1412,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/default.asp?rfrr=-1412_<RIGHTANGLE>,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/pub\/agent.dll?qscr=info&rfrr=-1412,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/pub\/agent.dll?qscr=info&rfrr=-1412_<RIGHTANGLE>,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/pub\/agent.dll?qscr=litn&rfrr=-1412,0.0,4.0657581468206416E-20
http:\/\/www.expedia.com\/pub\/agent.dll?qscr=litn&rfrr=-1412_<RIGHTANGLE>,0.0,4.0657581468206416E-20
http:\/\/www.fflm.com\/,0.0,0.0
http:\/\/www.fflm.com\/_for,0.0,0.0
http:\/\/www.funjet.com\/unsub.htm,0.0,4.0657581468206416E-20
http:\/\/www.hoteldiscounts.com\/cgi-bin\/pickcity?sid=nw2&lkf=nw2,0.0,-1.3552527156068805E-20
http:\/\/www.hoteldiscounts.com\/cgi-bin\/pickcity?sid=nw2&lkf=nw2_</a>,0.0,-1.3552527156068805E-20
http:\/\/www.houstonpress.com,0.0,-1.3552527156068805E-20
http:\/\/www.houstonpress.com\/about\/privacy_policy.html,0.0,1.3552527156068805E-20
http:\/\/www.houstonpress.com\/about\/privacy_policy.html_EOL,0.0,1.3552527156068805E-20
http:\/\/www.houstonpress.com_=,0.0,1.3552527156068805E-20
http:\/\/www.imagestation.com,0.0,3.3881317890172014E-20
http:\/\/www.imagestation.com\/,0.0,-4.0657581468206416E-20
http:\/\/www.imagestation.com\/_EOL,0.0,-4.0657581468206416E-20
http:\/\/www.imagestation.com_EOL,0.0,6.776263578034403E-21
http:\/\/www.sportsline.com\/links\/2\/60\/fantasybb0420ediets.cgi,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/2\/60\/fantasybb0420ediets.cgi_<RIGHTANGLE>,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/141\/sffer1016p.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/141\/sffer1016p.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/163\/sffer1218t.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/163\/sffer1218t.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/163\/sffer1225th.cgi,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/163\/sffer1225th.cgi_<RIGHTANGLE>,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/163\/sffer1228t.cgi,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/163\/sffer1228t.cgi_'',0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/195\/fantasysched091801.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/195\/fantasysched091801.cgi_<RIGHTANGLE>,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/195\/sffer1016u.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/195\/sffer1016u.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/195\/transactions100501.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/195\/transactions100501.cgi_<RIGHTANGLE>,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1016e.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1016e.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1218e.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1218e.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1218e.cgi_<RIGHTANGLE>,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1228e.cgi,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/217\/sffer1228e.cgi_'',0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1016v.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1016v.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1218v.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1218v.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1228v.cgi,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/223\/sffer1228v.cgi_'',0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/224\/sffer1016s.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/224\/sffer1016s.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1016c.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1016c.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1218c.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1218c.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1228c.cgi,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/226\/sffer1228c.cgi_'',0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/1\/73\/sffer1016d.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/1\/73\/sffer1016d.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/5\/10\/sffer1016i.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/5\/10\/sffer1016i.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/5\/3\/sffer1218ftl.cgi,0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/5\/3\/sffer1218ftl.cgi_'',0.0,0.0
http:\/\/www.sportsline.com\/links\/6\/5\/3\/sffer1227ftl.cgi,0.0,1.3552527156068805E-20
http:\/\/www.sportsline.com\/links\/6\/5\/3\/sffer1227ftl.cgi_'',0.0,1.3552527156068805E-20
http:\/\/www.thevegasstrip.net,0.0,1.240022685635652E-4
http:\/\/www.thevegasstrip.net_<RIGHTANGLE>,0.0,1.240022685635652E-4
http:\/\/www.thevegasstriplinks.com,0.0,1.240022685635652E-4
http:\/\/www.thevegasstriplinks.com_<RIGHTANGLE>,0.0,1.240022685635652E-4
http:\/\/www.thevegasstripsportsbook.com\/aff.asp?from=tvsnews,0.0,1.240022685635652E-4
http:\/\/www.thevegasstripsportsbook.com\/aff.asp?from=tvsnews_<RIGHTANGLE>,0.0,1.240022685635652E-4
http:\/\/www20.cera.com\/client\/forgot,0.0,-0.0016326835693822948
http:\/\/www20.cera.com\/client\/forgot_this,0.0,-0.0016326835693822948
http:\/\/www20.cera.com\/client\/updateaccount,0.0,-0.0016326835693822948
http:\/\/www20.cera.com\/client\/updateaccount_forgot,0.0,-0.0016326835693822948
http:\/\/www20.cera.com\/event,0.0,-0.0016326835693822948
http:\/\/www20.cera.com\/event_\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*\*,0.0,-0.0016326835693822948
http:\/\/www20.cera.com\/tos,0.0,-0.0016326835693822948
http:\/\/www20.cera.com\/tos_questions\/comments,0.0,-0.0016326835693822948
https:\/\/shop.zing.com\/shop\/sony\/secure\/account\/,0.0,-4.0657581468206416E-20
https:\/\/shop.zing.com\/shop\/sony\/secure\/account\/_and,0.0,-4.0657581468206416E-20
hubby,0.0,0.009482852928149346
huge,0.0,-0.0029049137630342437
huge_game,0.0,-1.3552527156068805E-20
hughes,0.0,-0.00915005531300918
huh,0.0,2.710505431213761E-20
human,0.0,-5.423085536789325E-4
hundred,0.0,5.205636738706619E-4
hundreds,0.0,0.0011574302690496269
hundreds_of,0.0,0.0011574302690496269
hung,0.0,0.007856929354966182
hunt,0.0,-2.710505431213761E-20
hunter,0.0,0.02375213851153804
hunter_<LEFTANGLE,0.0,0.0
hunter_s.,0.0,0.0107777895604589
huntley,0.0,0.01406901385480543
huntley_<COMMA>,0.0,3.049318610115481E-20
huntley_vs,0.0,0.0
hurry,0.0,0.001438727451711478
hurry_--,0.0,0.001157430269049626
hurry_<COMMA>,0.0,-1.2434443665693129E-18
hurry_<EXCLAMATIONMARK>,0.0,-6.098637220230962E-20
hurt,0.0,0.060699155448194056
hurt_himself,0.0,-2.710505431213761E-20
hurting,0.0,0.0
hurts,0.0,0.027007786765076123
husband,0.0,-0.0010206259949582211
husband_<OPENPAREN>,0.0,0.005572127158547109
hyatt,0.0,-0.01435224038398659
hyatt_regency,0.0,-0.01435224038398659
hype,0.0,1.8344731467478782E-4
hyperia,0.0,0.007198046272640573
i,0.0,-0.02343340279784742
i.d.,0.0,0.003458732561755363
i_'d,0.0,0.0017992412431164203
i_'ll,0.0,0.03450815886200057
i_'m,0.0,-3.462432927416662E-4
i_'ve,0.0,0.03988766061207351
i_agree,0.0,0.0024793658214501114
i_also,0.0,-0.004699735574910101
i_always,0.0,0.0
i_am,0.0,0.009393877008360068
i_are,0.0,8.379142119093738E-4
i_ca,0.0,-0.0046405156184981065
i_can,0.0,-0.017683753083815115
i_could,0.0,3.138092294312748E-4
i_did,0.0,0.04200765299307056
i_do,0.0,-0.04266822787903846
i_emailed,0.0,-2.21257532625493E-4
i_feel,0.0,-1.0164395367051604E-18
i_get,0.0,0.03374129903216241
i_go,0.0,0.001847503376258415
i_got,0.0,0.01996893760928413
i_guess,0.0,-0.029895947605819817
i_had,0.0,-0.014056175266826844
i_have,0.0,-0.019417684027103074
i_hope,0.0,9.064841536382635E-4
i_just,0.0,-0.02860202323460644
i_know,0.0,-0.02111432679940347
i_l,0.0,1.2197274440461925E-19
i_leave,0.0,1.462092289418938E-4
i_like,0.0,1.0842021724855044E-19
i_lived,0.0,0.004483626998025747
i_look,0.0,0.010001898530001586
i_love,0.0,-6.098637220230962E-20
i_mean,0.0,2.6593471605757506E-4
i_might,0.0,0.013438353862473596
i_need,0.0,-0.015220822706274905
i_rank,0.0,0.0
i_see,0.0,0.0
i_sent,0.0,-0.025122871752965036
i_spoke,0.0,2.791820594150174E-18
i_start,0.0,0.0025742179133722604
i_started,0.0,-0.00520763637698853
i_still,0.0,0.004483626998025744
i_t,0.0,1.2197274440461925E-19
i_talked,0.0,0.006268611196496689
i_think,0.0,-0.01442201347401395
i_thought,0.0,-0.025036883259166056
i_told,0.0,-0.002759766795162013
i_took,0.0,0.0010758049235636024
i_trouble,0.0,-0.002409008261456647
i_understand,0.0,0.0032606686093965996
i_update,0.0,0.0
i_want,0.0,0.011383210538627684
i_wanted,0.0,-0.02760742394150603
i_was,0.0,0.020974833682412472
i_will,0.0,-0.038308455871409984
i_win,0.0,2.6593471605757544E-4
i_would,0.0,-0.024475905251751032
ia,0.0,2.710505431213761E-20
iah,0.0,9.378452108296345E-5
iah_<CLOSEPAREN>,0.0,0.0
icon,0.0,2.0328790734103208E-20
id,0.0,0.015869682979137607
id_<NUMBERSIGN>,0.0,0.0
id_continental,0.0,5.421010862427522E-20
id_field,0.0,0.0
id_is,0.0,1.240022685635652E-4
id_this,0.0,5.421010862427522E-20
idea,0.0,0.011944122220850137
idea_a,0.0,-1.1519648082658485E-19
ideal,0.0,0.001548911613284244
ideas,0.0,0.003671711255168588
identification,0.0,0.01150950087874311
identification_and,0.0,4.0187989478315177E-4
identify,0.0,-0.019034670300953595
ie,0.0,-0.009978680904533596
if,0.0,0.010049866685449986
if_<OPENPAREN>,0.0,-1.4230153513872246E-19
if_a,0.0,0.0106111499730485
if_allen,0.0,0.0
if_any,0.0,0.0021077494002302213
if_anyone,0.0,0.0022114403658430376
if_applicable,0.0,-2.710505431213761E-20
if_at,0.0,2.710505431213761E-20
if_available,0.0,-8.131516293641283E-20
if_he,0.0,0.008354814166606196
if_i,0.0,-0.034058860109422245
if_it,0.0,0.014717965046041712
if_needed,0.0,-4.0657581468206416E-20
if_no,0.0,0.0
if_not,0.0,0.01703449887225803
if_possible,0.0,0.010283609072287096
if_she,0.0,-0.006407760423038714
if_someone,0.0,-1.6263032587282567E-19
if_that,0.0,0.0014089650212990316
if_the,0.0,-0.00262866385723101
if_there,0.0,0.0012692358473951678
if_they,0.0,0.005270331149705959
if_this,0.0,-0.008299395927471906
if_we,0.0,0.002712497284675276
if_you,0.0,0.004616462730940895
if_your,0.0,0.005837168670732267
iffy,0.0,0.0
ignore,0.0,5.205636738706615E-4
ii,0.0,1.3552527156068805E-20
iii,0.0,5.611785240292977E-4
ike,0.0,-1.3552527156068805E-20
ike_hilliard,0.0,-1.3552527156068805E-20
il,0.0,0.0
ill,0.0,-0.006592753153505265
illinois,0.0,6.44565942434226E-4
illness,0.0,8.5069286189937E-4
illustrated,0.0,5.421010862427522E-20
image,0.0,-0.01246878259786505
image_<OPENPAREN>,0.0,-4.0657581468206416E-20
images,0.0,-6.776263578034403E-21
images_'',0.0,0.0
images_from,0.0,-6.776263578034403E-21
imagestation,0.0,7.051213945596681E-4
imagestation.com,0.0,6.776263578034403E-20
imagestation.com_<COMMA>,0.0,-4.0657581468206416E-20
imagestation.com_<EXCLAMATIONMARK>,0.0,6.776263578034403E-20
imagestation.com_account,0.0,-4.0657581468206416E-20
imagestation.com_order,0.0,-4.0657581468206416E-20
imagestation_550,0.0,6.776263578034403E-21
imagestation_<COMMA>,0.0,0.0
imagestation_<EXCLAMATIONMARK>,0.0,0.0
imagestation_<PERIOD>,0.0,0.0
imagestation_has,0.0,-1.1519648082658485E-19
imagestation_is,0.0,0.0
imagestation_order,0.0,6.776263578034403E-21
imagestation_sincerely,0.0,-1.1519648082658485E-19
imagestation_support@imagestation.com,0.0,0.0
imagine,0.0,0.007516413051554697
img,0.0,1.0433226850010122E-4
img_align,0.0,1.3552527156068805E-20
img_border,0.0,6.098637220230962E-20
img_hspace,0.0,0.0
img_src,0.0,1.0433226850010047E-4
img_width,0.0,-4.0657581468206416E-20
immediate,0.0,0.0028881720250674646
immediately,0.0,-0.01573472037675416
immediately_<PERIOD>,0.0,-0.005746725121883025
immediately_if,0.0,0.0013226811459413409
impact,0.0,0.01665912563094935
impact_<COLON>,0.0,1.2197274440461925E-19
impact_on,0.0,0.01665912563094934
impacted,0.0,-0.003311319703305937
impacted_<COLON>,0.0,1.2197274440461925E-19
implications,0.0,0.009424434335950116
import,0.0,5.205636738706621E-4
important,0.0,-0.0104637114935006
important_to,0.0,0.0031404378357677634
importantly,0.0,0.0
importantly_<COMMA>,0.0,0.0
imposed,0.0,0.0
imposed_surcharges,0.0,0.0
impossible,0.0,5.205636738706615E-4
impress,0.0,0.0
impressive,0.0,0.0017183450543412603
improve,0.0,0.00824891929516384
improved,0.0,0.005071783881152414
improvement,0.0,3.3881317890172014E-20
improving,0.0,0.0012104105933874998
in,0.0,0.040352851368760205
in-depth,0.0,0.0011574302690496253
in-home,0.0,-4.3368086899420177E-19
in-home_delivery,0.0,-4.3368086899420177E-19
in_1997,0.0,-0.002790756029435269
in_1998,0.0,0.003610265091520598
in_1999,0.0,-0.004713618682769206
in_2000,0.0,-0.008604558684230374
in_2001,0.0,0.001371256535770035
in_2002,0.0,-0.02196317180500534
in_4854,0.0,-6.776263578034403E-21
in_9575,0.0,2.710505431213761E-20
in_<COLON>,0.0,0.0011574302690496262
in_<COMMA>,0.0,-0.01502310103828245
in_<ELLIPSE>,0.0,0.005529249427542958
in_<EXCLAMATIONMARK>,0.0,-3.1170812458958252E-19
in_<OPENPAREN>,0.0,0.0030010914001904363
in_<PERIOD>,0.0,-0.011257201148656326
in_<RIGHTANGLE>,0.0,-0.0019121202900435458
in_a,0.0,0.0436579739222153
in_action,0.0,2.0328790734103208E-20
in_addition,0.0,0.008452598350943146
in_advance,0.0,0.0019068486185521542
in_airfares,0.0,0.0
in_all,0.0,8.019984188474553E-4
in_america,0.0,8.113407446662717E-4
in_an,0.0,-0.03179701924883549
in_and,0.0,-0.004725555565192189
in_any,0.0,-0.03295819620598329
in_as,0.0,-0.0014919125899560256
in_balance,0.0,8.506928618993698E-4
in_both,0.0,-0.005207636376988535
in_california,0.0,0.009531699651766706
in_canada,0.0,9.378452108296352E-5
in_case,0.0,-0.007598249696265958
in_cash,0.0,0.003899074613935917
in_check,0.0,-2.710505431213761E-20
in_chicago,0.0,1.3552527156068805E-20
in_conjunction,0.0,0.0013245198616638457
in_contact,0.0,0.004483626998025747
in_dallas,0.0,0.0014089650212990381
in_deeper,0.0,-1.3552527156068805E-20
in_demand,0.0,-0.018980888818871576
in_developing,0.0,8.470329472543003E-22
in_downtown,0.0,0.002560644417549781
in_each,0.0,2.710505431213761E-20
in_either,0.0,0.001804062176822402
in_enron,0.0,-0.0012738405401378446
in_error,0.0,0.0
in_europe,0.0,0.006334911241745103
in_every,0.0,1.3552527156068805E-20
in_exchange,0.0,-0.006672824968977592
in_fantasy,0.0,4.743384504624082E-20
in_finding,0.0,0.00840656315980975
in_for,0.0,-2.1684043449710089E-19
in_free,0.0,1.6940658945086007E-19
in_front,0.0,-1.3552527156068805E-20
in_full,0.0,-0.0054353228844556435
in_future,0.0,0.0021078965205654937
in_groups,0.0,0.0
in_his,0.0,0.00565414080861404
in_honor,0.0,0.008954726864447895
in_houston,0.0,0.009812378536935923
in_its,0.0,2.5857675067186186E-4
in_january,0.0,0.005688881151333642
in_just,0.0,5.205636738706613E-4
in_las,0.0,6.776263578034403E-21
in_last,0.0,0.0
in_london,0.0,-5.421010862427522E-20
in_love,0.0,5.205636738706618E-4
in_major,0.0,-1.3552527156068805E-20
